error,favorite_count,id,media_type,media_url,retweet_count
,38439.0,892420643555336193,photo,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,8453.0
,32935.0,892177421306343426,photo,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,6227.0
,24815.0,891815181378084864,photo,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,4127.0
,41797.0,891689557279858688,photo,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,8582.0
,39961.0,891327558926688256,photo,https://pbs.twimg.com/media/DF6hr6AVYAAZ8G8.jpg,9310.0
,20053.0,891087950875897856,photo,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,3085.0
,11737.0,890971913173991426,photo,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,2052.0
,64909.0,890729181411237888,photo,https://pbs.twimg.com/media/DFyBag_UQAAhhBC.jpg,18759.0
,27576.0,890609185150312448,photo,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,4236.0
,31642.0,890240255349198849,photo,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,7343.0
,30406.0,890006608113172480,photo,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,7279.0
,27544.0,889880896479866881,photo,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,4938.0
,47706.0,889665388333682689,photo,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,9986.0
,26929.0,889638837579907072,photo,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,4508.0
,14965.0,889531135344209921,photo,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,2222.0
,25084.0,889278841981685760,photo,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,5379.0
,28844.0,888917238123831296,photo,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,4469.0
,25366.0,888804989199671297,photo,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,4289.0
,19705.0,888554962724278272,photo,https://pbs.twimg.com/media/DFTH_OiUMAE-k4M.jpg,3553.0
"[{'code': 144, 'message': 'No status found with that ID.'}]",,888202515573088257,,,
,21568.0,888078434458587136,photo,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,3471.0
,29914.0,887705289381826560,photo,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,5346.0
,45853.0,887517139158093824,photo,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,11595.0
,68527.0,887473957103951883,photo,https://pbs.twimg.com/media/DFDw2tsUAAEw7XW.jpg,18065.0
,33396.0,887343217045368832,photo,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,10326.0
,30285.0,887101392804085760,photo,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,5920.0
,34878.0,886983233522544640,photo,https://pbs.twimg.com/media/DE8yicKXoAAnSF8.jpg,7723.0
,11955.0,886736880519319552,photo,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,3268.0
,22241.0,886680336477933568,photo,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,4436.0
,21015.0,886366144734445568,photo,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,3178.0
,116.0,886267009285017600,,,4.0
,27748.0,886258384151887873,photo,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,6230.0
,0.0,886054160059072513,,,104.0
,32417.0,885984800019947520,photo,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,6766.0
,35664.0,885528943205470208,photo,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,6385.0
,20253.0,885518971528720385,,,3736.0
,0.0,885311592912609280,photo,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,18478.0
,21752.0,885167619883638784,photo,https://pbs.twimg.com/media/DEi_N9pXsAERvps.jpg,4353.0
,76858.0,884925521741709313,photo,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,18315.0
,27702.0,884876753390489601,photo,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,5749.0
,24094.0,884562892145688576,photo,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,4837.0
,26755.0,884441805382717440,photo,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,5612.0
,72420.0,884247878851493888,,,20324.0
,20204.0,884162670584377345,photo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,2964.0
,21721.0,883838122936631299,photo,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,3424.0
,45563.0,883482846933004288,photo,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,9903.0
,22382.0,883360690899218434,photo,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,3653.0
,36897.0,883117836046086144,photo,https://pbs.twimg.com/media/DEF2-_jW0AEAS94.jpg,6637.0
,23762.0,882992080364220416,photo,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,3894.0
,28066.0,882762694511734784,photo,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,4891.0
,27676.0,882627270321602560,photo,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,6056.0
,44601.0,882268110199369728,photo,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,11523.0
,29100.0,882045870035918850,photo,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,4942.0
,24100.0,881906580714921986,photo,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,3383.0
,50131.0,881666595344535552,photo,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,10601.0
,126.0,881633300179243008,,,7.0
,49048.0,881536004380872706,photo,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,15872.0
,22901.0,881268444196462592,photo,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,5133.0
,16877.0,880935762899988482,photo,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,2767.0
,21118.0,880872448815771648,photo,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,3796.0
,28300.0,880465832366813184,photo,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,6256.0
,26832.0,880221127280381952,photo,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,4204.0
,27402.0,880095782870896641,photo,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,4344.0
,22154.0,879862464715927552,photo,https://pbs.twimg.com/media/DDXmPreXUAA3QGJ.jpg,3480.0
,310.0,879674319642796034,,,10.0
,23231.0,879492040517615616,photo,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,3169.0
,105049.0,879415818425184262,photo,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,43990.0
,16637.0,879376492567855104,photo,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,3106.0
,0.0,879130579576475649,,,6815.0
,22404.0,879050749262655488,photo,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,4698.0
,18825.0,879008229531029506,photo,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,2676.0
,19264.0,878776093423087618,photo,https://pbs.twimg.com/media/DDIKMXxXcAAbmdp.jpg,4114.0
,30038.0,878604707211726852,,,7178.0
,0.0,878404777348136964,,,1285.0
,0.0,878316110768087041,,,6632.0
,7690.0,878281511006478336,photo,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1285.0
,41703.0,878057613040115712,photo,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,6815.0
,79265.0,877736472329191424,photo,https://pbs.twimg.com/media/DC5YqoPXgAA7Uph.jpg,19044.0
,0.0,877611172832227328,photo,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,80.0
,22558.0,877556246731214848,photo,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,3805.0
,27154.0,877316821321428993,photo,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,5161.0
,26900.0,877201837425926144,photo,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,5572.0
,20514.0,876838120628539392,photo,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,3344.0
,23296.0,876537666061221889,,,4610.0
,18623.0,876484053909872640,photo,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,2392.0
,27703.0,876120275196170240,photo,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,4680.0
,25020.0,875747767867523072,photo,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,4281.0
,21766.0,875144289856114688,photo,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,4920.0
,27243.0,875097192612077568,,,6031.0
,25290.0,875021211251597312,photo,https://pbs.twimg.com/media/DCSzF3OUAAAs6lS.jpg,4711.0
,27649.0,874680097055178752,photo,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,4647.0
,0.0,874434818259525634,,,14754.0
,25897.0,874296783580663808,photo,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,4118.0
,22507.0,874057562936811520,photo,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,3958.0
,34423.0,874012996292530176,photo,https://pbs.twimg.com/media/DCEeLxmW0AAHXNk.jpg,10452.0
"[{'code': 144, 'message': 'No status found with that ID.'}]",,873697596434513921,,,
,24092.0,873580283840344065,photo,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,3956.0
,0.0,873337748698140672,,,1592.0
,7206.0,873213775632977920,photo,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1592.0
,27248.0,872967104147763200,photo,https://pbs.twimg.com/media/DB1m871XkAUbCkY.jpg,5416.0
,14656.0,872820683541237760,photo,https://pbs.twimg.com/media/DBzhx0MXUAI5spb.jpg,3704.0
"[{'code': 34, 'message': 'Sorry, that page does not exist.'}]",,872668790621863937,,,
,20683.0,872620804844003328,photo,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,3714.0
,40505.0,872486979161796608,photo,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,9042.0
,34061.0,872261713294495745,photo,https://pbs.twimg.com/media/DBrlZk4UwAA9Zq-.jpg,6360.0
,34332.0,872122724285648897,photo,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,8155.0
,37914.0,871879754684805121,photo,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,11259.0
,20203.0,871762521631449091,photo,https://pbs.twimg.com/media/DBkfY59XgAUK52d.jpg,3496.0
,20158.0,871515927908634625,photo,https://pbs.twimg.com/media/DBg_HT8XUAEoyo_.jpg,3476.0
,0.0,871166179821445120,,,5738.0
,20890.0,871102520638267392,,,5539.0
,22618.0,871032628920680449,photo,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,3840.0
,33580.0,870804317367881728,photo,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,6253.0
,119.0,870726314365509632,,,3.0
,12402.0,870656317836468226,photo,https://pbs.twimg.com/media/DBUxSSHXsAIz4Un.jpg,2667.0
,82653.0,870374049280663552,photo,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,26453.0
,21817.0,870308999962521604,photo,https://pbs.twimg.com/media/DBP1aspVYAA4sPW.jpg,4196.0
,36717.0,870063196459192321,photo,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,8444.0
"[{'code': 144, 'message': 'No status found with that ID.'}]",,869988702071779329,,,
,42430.0,869772420881756160,photo,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,10138.0
,28268.0,869702957897576449,photo,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,6411.0
,15992.0,869596645499047938,photo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,3166.0
,20474.0,869227993411051520,photo,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,3835.0
,65826.0,868880397819494401,photo,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,14713.0
,0.0,868639477480148993,,,2131.0
,27310.0,868622495443632128,photo,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,5865.0
,10181.0,868552278524837888,photo,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,2131.0
,24284.0,867900495410671616,photo,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,4235.0
,34177.0,867774946302451713,photo,https://pbs.twimg.com/media/DAr0tDZXgAAzJEw.jpg,7462.0
,16211.0,867421006826221569,photo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,2561.0
,0.0,867072653475098625,photo,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,128.0
,32439.0,867051520902168576,photo,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,8011.0
"[{'code': 144, 'message': 'No status found with that ID.'}]",,866816280283807744,,,
,20219.0,866720684873056260,,,4904.0
,19462.0,866686824827068416,photo,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,3551.0
,123202.0,866450705531457537,photo,https://pbs.twimg.com/media/DAZAUfBXYAAHtni.jpg,35959.0
,53032.0,866334964761202691,photo,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,14754.0
,0.0,866094527597207552,,,8549.0
,25817.0,865718153858494464,photo,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,5732.0
,26720.0,865359393868664832,photo,https://pbs.twimg.com/media/DAJfxqIUQAA7v_D.jpg,5107.0
,28282.0,865006731092295680,photo,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,7856.0
,32615.0,864873206498414592,photo,https://pbs.twimg.com/media/DAClmHHXYAECTmT.jpg,8925.0
,14772.0,864279568663928832,photo,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,3108.0
,30487.0,864197398364647424,photo,https://pbs.twimg.com/media/C_4-8hWUwAAAqoP.jpg,9165.0
,20844.0,863907417377173506,photo,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,4235.0
,15475.0,863553081350529029,photo,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,4276.0
,0.0,863471782782697472,,,2526.0
,24106.0,863432100342583297,photo,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,5393.0
,2291.0,863427515083354112,,,99.0
,8876.0,863079547188785154,photo,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1124.0
,8646.0,863062471531167744,photo,https://pbs.twimg.com/media/C_o2vKFV0AAcq9j.jpg,2526.0
,19431.0,862831371563274240,photo,https://pbs.twimg.com/media/C_lkieDUAAAJveS.jpg,5215.0
,17292.0,862722525377298433,photo,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,3626.0
,20816.0,862457590147678208,photo,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,5092.0
,75679.0,862096992088072192,photo,https://pbs.twimg.com/media/C_bIo8MXkAA3xBK.jpg,23962.0
"[{'code': 144, 'message': 'No status found with that ID.'}]",,861769973181624320,,,
,36594.0,861383897657036800,photo,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,10999.0
,17449.0,861288531465048066,photo,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,4286.0
,16972.0,861005113778896900,photo,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,3917.0
,0.0,860981674716409858,,,2226.0
,0.0,860924035999428608,photo,https://pbs.twimg.com/media/C_KVJjFXcAYcQMI.jpg,844.0
,7623.0,860563773140209665,photo,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,2226.0
,24003.0,860524505164394496,photo,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,5431.0
,18586.0,860276583193509888,photo,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,3583.0
,16963.0,860184849394610176,photo,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,6012.0
,0.0,860177593139703809,,,31873.0
,19879.0,859924526012018688,photo,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,4229.0
,15668.0,859851578198683649,photo,https://pbs.twimg.com/media/C-7OcfvXcAEPXIC.jpg,3623.0
,18922.0,859607811541651456,photo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1621.0
,91670.0,859196978902773760,photo,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,31267.0
,34531.0,859074603037188101,photo,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,14061.0
,0.0,858860390427611136,,,8428.0
,15830.0,858843525470990336,photo,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,3594.0
,21932.0,858471635011153920,photo,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,5017.0
,16047.0,858107933456039936,photo,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,3022.0
,16443.0,857989990357356544,photo,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,2682.0
,34985.0,857746408056729600,photo,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,11028.0
,6045.0,857393404942143489,photo,https://pbs.twimg.com/media/C-YSwA9XcAAxF_0.jpg,1706.0
,20449.0,857263160327368704,photo,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,4700.0
,234.0,857214891891077121,,,18.0
,0.0,857062103051644929,,,178.0
,19348.0,857029823797047296,photo,https://pbs.twimg.com/media/C-TIEwIXUAACf_q.jpg,4165.0
,0.0,856602993587888130,,,11133.0
,16639.0,856543823941562368,photo,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,2998.0
,12107.0,856526610513747968,photo,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1955.0
,0.0,856330835276025856,,,707.0
,526.0,856288084350160898,,,17.0
,28381.0,856282028240666624,photo,https://pbs.twimg.com/media/C-If9ZzXcAUOeLn.jpg,6595.0
,356.0,855862651834028034,,,28.0
,5163.0,855860136149123072,,,1077.0
,12127.0,855857698524602368,,,2209.0
,46543.0,855851453814013952,photo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,18504.0
,27268.0,855818117272018944,,,5682.0
,30736.0,855459453768019968,photo,https://pbs.twimg.com/media/C98z1ZBXsAA2E_-.jpg,8610.0
,0.0,855245323840757760,,,6261.0
,0.0,855138241867124737,,,48.0
,23495.0,854732716440526848,photo,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,6410.0
,30175.0,854482394044301312,photo,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,7216.0
,19469.0,854365224396361728,photo,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,4927.0
,32950.0,854120357044912130,photo,https://pbs.twimg.com/media/C9px7ipVwAAAJCZ.jpg,7895.0
,16696.0,854010172552949760,photo,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,3310.0
,29512.0,853760880890318849,photo,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,6107.0
,36025.0,853639147608842240,photo,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,10691.0
,16043.0,853299958564483072,photo,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,3753.0
,0.0,852936405516943360,,,2134.0
,9366.0,852912242202992640,photo,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1945.0
,15439.0,852672615818899456,photo,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,2275.0
,16954.0,852553447878664193,photo,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,3722.0
,34326.0,852311364735569921,photo,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,10476.0
,20749.0,852226086759018497,photo,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,7208.0
,11886.0,852189679701164033,photo,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1674.0
,0.0,851953902622658560,photo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,10222.0
,0.0,851861385021730816,photo,https://pbs.twimg.com/media/C8W6sY_W0AEmttW.jpg,23.0
,16814.0,851591660324737024,photo,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,3681.0
,25217.0,851464819735769094,photo,https://pbs.twimg.com/media/C9ECujJXUAEH98i.jpg,7516.0
,21490.0,851224888060895234,photo,https://pbs.twimg.com/media/C9AohFoXoAAto0e.jpg,6081.0
,32280.0,850753642995093505,photo,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,9879.0
,13586.0,850380195714523136,photo,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,2782.0
,3567.0,850333567704068097,,,356.0
,16985.0,850145622816686080,photo,https://pbs.twimg.com/media/C8xS62pW0AAcL8f.jpg,4071.0
,21291.0,850019790995546112,photo,https://pbs.twimg.com/media/C8vgfFzXkAAonQR.jpg,5214.0
,31726.0,849776966551130114,photo,https://pbs.twimg.com/media/C8sDpDVWAAACYRT.jpg,8102.0
,0.0,849668094696017920,,,5288.0
,16544.0,849412302885593088,photo,https://pbs.twimg.com/media/C8m3-hKUwAAaNwY.jpg,3348.0
,11919.0,849336543269576704,photo,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,2014.0
,44326.0,849051919805034497,photo,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,9095.0
,26315.0,848690551926992896,photo,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,4607.0
,25857.0,848324959059550208,photo,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,4917.0
,8538.0,848213670039564288,,,802.0
,17069.0,848212111729840128,photo,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,3295.0
,0.0,847978865427394560,,,3478.0
,0.0,847971574464610304,photo,https://pbs.twimg.com/media/C8SZH1EWAAAIRRF.jpg,461.0
,24571.0,847962785489326080,photo,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,5459.0
,5731.0,847842811428974592,photo,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1437.0
,7331.0,847617282490613760,,,452.0
,19624.0,847606175596138505,photo,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,3622.0
,21397.0,847251039262605312,photo,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,4597.0
,20913.0,847157206088847362,photo,https://pbs.twimg.com/media/C8G0_COW0AAxTJB.jpg,6285.0
,22434.0,847116187444137987,photo,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,3412.0
,21043.0,846874817362120707,photo,https://pbs.twimg.com/media/C8C0JYIXgAAMla-.jpg,4200.0
,46815.0,846514051647705089,photo,https://pbs.twimg.com/media/C79sB4yWkAEBJx_.jpg,12467.0
,14821.0,846505985330044928,,,3321.0
,33243.0,846153765933735936,photo,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,9735.0
,32352.0,846139713627017216,,,10587.0
,16779.0,846042936437604353,photo,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,3101.0
,30752.0,845812042753855489,photo,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,9402.0
,26325.0,845677943972139009,photo,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,5136.0
"[{'code': 144, 'message': 'No status found with that ID.'}]",,845459076796616705,,,
,8004.0,845397057150107648,photo,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1953.0
,24491.0,845306882940190720,photo,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,5804.0
,0.0,845098359547420673,,,8248.0
,14319.0,844979544864018432,photo,https://pbs.twimg.com/media/C7n4aQ5VsAAc1LN.jpg,2779.0
,15876.0,844973813909606400,photo,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,3455.0
,40708.0,844704788403113984,photo,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,11133.0
,17313.0,844580511645339650,photo,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,3384.0
,14324.0,844223788422217728,photo,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,2365.0
,15889.0,843981021012017153,,,3145.0
,22509.0,843856843873095681,photo,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,4983.0
,17754.0,843604394117681152,photo,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,2962.0
,22627.0,843235543001513987,photo,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,6537.0
"[{'code': 144, 'message': 'No status found with that ID.'}]",,842892208864923648,,,
,16009.0,842846295480000512,photo,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,3871.0
,7101.0,842765311967449089,photo,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1372.0
,19041.0,842535590457499648,photo,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,3779.0
,25778.0,842163532590374912,photo,https://pbs.twimg.com/media/C6_3QgMWsAENVzr.jpg,6261.0
,14760.0,842115215311396866,photo,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,3267.0
,0.0,841833993020538882,photo,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,16625.0
,27002.0,841680585030541313,photo,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,8366.0
,13318.0,841439858740625411,photo,https://pbs.twimg.com/media/C61lFFjXAAAkIFZ.jpg,3967.0
,20826.0,841320156043304961,,,5864.0
,16701.0,841314665196081154,photo,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,5078.0
,24162.0,841077006473256960,photo,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,5738.0
,0.0,840761248237133825,,,1899.0
,0.0,840728873075638272,,,17548.0
,191.0,840698636975636481,,,2.0
,12976.0,840696689258311684,photo,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,1065.0
,9464.0,840632337062862849,photo,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1899.0
,17382.0,840370681858686976,photo,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,4932.0
,20355.0,840268004936019968,photo,https://pbs.twimg.com/media/C6k7SR5WwAABtb9.jpg,6199.0
,14180.0,839990271299457024,photo,https://pbs.twimg.com/media/C6g-sX_VAAEOlfG.jpg,2488.0
,29084.0,839549326359670784,photo,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,8428.0
,0.0,839290600511926273,photo,https://pbs.twimg.com/media/C6XBt9XXEAEEW9U.jpg,154.0
,28745.0,839239871831150596,photo,https://pbs.twimg.com/media/C6WUNUtXMAIIk1y.jpg,7111.0
,20738.0,838952994649550848,,,4317.0
,11806.0,838921590096166913,photo,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,2250.0
,0.0,838916489579200512,photo,https://pbs.twimg.com/media/C6RkhU6UYAAMDpb.jpg,36.0
,0.0,838831947270979586,,,12019.0
